MJD;Year;Month;Day;Type;x_pole;sigma_x_pole;y_pole;sigma_y_pole;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
37427.587;1961;05;08;;-0.011871;0.016049;0.106863;0.012333;;0.0000000;0.0000000;;;;-0.042391;0.043669;-0.025470;0.015685;;;;
37445.850;1961;05;26;;-0.055595;0.010554;0.050930;0.010174;;0.0000000;0.0000000;;;;0.015492;0.037524;-0.030144;0.010919;;;;
37464.112;1961;06;14;;-0.006478;0.013451;0.093211;0.011987;;0.0000000;0.0000000;;;;-0.007698;0.053913;-0.067298;0.011171;;;;
37482.375;1961;07;02;;-0.052932;0.012403;0.075634;0.010452;;0.0000000;0.0000000;;;;0.044608;0.049361;-0.022091;0.010010;;;;
37500.637;1961;07;20;;-0.008206;0.011519;0.085606;0.010050;;0.0000000;0.0000000;;;;0.122173;0.040208;-0.064085;0.011324;;;;
37518.900;1961;08;07;;-0.051487;0.015238;0.123137;0.012517;;0.0000000;0.0000000;;;;0.076453;0.040358;-0.034798;0.016069;;;;
37537.162;1961;08;26;;-0.017757;0.013816;0.095707;0.012173;;0.0000000;0.0000000;;;;0.139748;0.037766;-0.009789;0.017459;;;;
37555.425;1961;09;13;;-0.062010;0.014301;0.097662;0.010789;;0.0000000;0.0000000;;;;0.151076;0.028427;0.021771;0.016330;;;;
37573.687;1961;10;01;;-0.081090;0.015416;0.089862;0.012166;;0.0000000;0.0000000;;;;0.050875;0.029772;-0.029162;0.018757;;;;
37591.950;1961;10;19;;-0.110423;0.013068;0.077764;0.010812;;0.0000000;0.0000000;;;;0.050749;0.030057;-0.051615;0.016866;;;;
37610.212;1961;11;07;;-0.090300;0.016100;0.114700;0.012300;;0.0000000;0.0000000;;;;-0.014600;0.037900;-0.010800;0.016400;;;;
37628.475;1961;11;25;;-0.167482;0.018102;0.169747;0.012490;;0.0000000;0.0000000;;;;-0.025160;0.044893;-0.020808;0.015706;;;;
37646.737;1961;12;13;;-0.142626;0.013234;0.162677;0.012140;;0.0000000;0.0000000;;;;0.096048;0.047052;0.003845;0.011241;;;;
37665.000;1962;01;01;;-0.012146;0.001000;0.212813;0.001000;;0.0327088;0.0001000;;;;0.065054;0.001000;0.000458;0.001000;;;;
37683.262;1962;01;19;;-0.053715;0.001000;0.228761;0.001000;;0.0269227;0.0001000;;;;0.066403;0.001000;0.000000;0.001000;;;;
37701.525;1962;02;06;;-0.060187;0.001000;0.238626;0.001000;;0.0288189;0.0001000;;;;0.067211;0.001000;0.000074;0.001000;;;;
37719.787;1962;02;24;;-0.037113;0.001000;0.251848;0.001000;;0.0236982;0.0001000;;;;0.066241;0.001000;-0.000822;0.001000;;;;
37738.050;1962;03;15;;0.002442;0.001000;0.260911;0.001000;;0.0161948;0.0001000;;;;0.067762;0.001000;-0.002164;0.001000;;;;
37756.312;1962;04;02;;0.042505;0.001000;0.250374;0.001000;;0.0102925;0.0001000;;;;0.068745;0.001000;-0.002510;0.001000;;;;
37774.575;1962;04;20;;0.074051;0.001000;0.229090;0.001000;;-0.0001989;0.0001000;;;;0.067764;0.001000;-0.003316;0.001000;;;;
37792.837;1962;05;08;;0.091337;0.001000;0.210015;0.001000;;-0.0108623;0.0001000;;;;0.068624;0.001000;-0.004043;0.001000;;;;
37811.100;1962;05;27;;0.096734;0.001000;0.181082;0.001000;;-0.0183050;0.0001000;;;;0.067956;0.001000;-0.003535;0.001000;;;;
37829.362;1962;06;14;;0.098567;0.001000;0.141962;0.001000;;-0.0165072;0.0001000;;;;0.064810;0.001000;-0.003538;0.001000;;;;
37847.625;1962;07;02;;0.098411;0.001000;0.113949;0.001000;;-0.0079567;0.0001000;;;;0.063424;0.001000;-0.003612;0.001000;;;;
37865.887;1962;07;20;;0.090464;0.001000;0.097145;0.001000;;0.0011183;0.0001000;;;;0.060905;0.001000;-0.002786;0.001000;;;;
37884.150;1962;08;08;;0.073881;0.001000;0.074388;0.001000;;0.0059996;0.0001000;;;;0.057150;0.001000;-0.002775;0.001000;;;;
37902.412;1962;08;26;;0.048858;0.001000;0.050838;0.001000;;0.0124175;0.0001000;;;;0.056586;0.001000;-0.002890;0.001000;;;;
37920.675;1962;09;13;;0.014970;0.001000;0.042807;0.001000;;0.0139968;0.0001000;;;;0.056008;0.001000;-0.002061;0.001000;;;;
37938.937;1962;10;01;;-0.025045;0.001000;0.050208;0.001000;;0.0103668;0.0001000;;;;0.055107;0.001000;-0.001889;0.001000;;;;
37957.200;1962;10;20;;-0.067963;0.001000;0.067307;0.001000;;0.0033822;0.0001000;;;;0.057466;0.001000;-0.001569;0.001000;;;;
37975.462;1962;11;07;;-0.098597;0.001000;0.097108;0.001000;;-0.0066457;0.0001000;;;;0.059055;0.001000;-0.000237;0.001000;;;;
37993.725;1962;11;25;;-0.122384;0.001000;0.133444;0.001000;;-0.0173206;0.0001000;;;;0.059403;0.001000;0.000295;0.001000;;;;
38011.987;1962;12;14;;-0.158870;0.001000;0.175039;0.001000;;-0.0289891;0.0001000;;;;0.061897;0.001000;0.000718;0.001000;;;;
38030.250;1963;01;01;;-0.195503;0.001000;0.218562;0.001000;;-0.0336683;0.0001000;;;;0.062654;0.001000;0.001660;0.001000;;;;
38048.512;1963;01;19;;-0.204102;0.001000;0.260025;0.001000;;-0.0336823;0.0001000;;;;0.061996;0.001000;0.001317;0.001000;;;;
38066.775;1963;02;06;;-0.179911;0.001000;0.293770;0.001000;;-0.0304182;0.0001000;;;;0.063664;0.001000;0.000634;0.001000;;;;
38085.037;1963;02;25;;-0.143183;0.001000;0.320819;0.001000;;-0.0311625;0.0001000;;;;0.063952;0.001000;0.000403;0.001000;;;;
38103.300;1963;03;15;;-0.098858;0.001000;0.344155;0.001000;;-0.0389697;0.0001000;;;;0.063448;0.001000;-0.000879;0.001000;;;;
38121.562;1963;04;02;;-0.043127;0.001000;0.358208;0.001000;;-0.0507024;0.0001000;;;;0.065416;0.001000;-0.001960;0.001000;;;;
38139.825;1963;04;20;;0.021698;0.001000;0.352359;0.001000;;-0.0619550;0.0001000;;;;0.065585;0.001000;-0.002074;0.001000;;;;
38158.087;1963;05;09;;0.089519;0.001000;0.330862;0.001000;;-0.0767346;0.0001000;;;;0.064414;0.001000;-0.002794;0.001000;;;;
38176.350;1963;05;27;;0.147203;0.001000;0.303351;0.001000;;-0.0856001;0.0001000;;;;0.064851;0.001000;-0.002998;0.001000;;;;
38194.612;1963;06;14;;0.191205;0.001000;0.269042;0.001000;;-0.0891708;0.0001000;;;;0.062732;0.001000;-0.002281;0.001000;;;;
38212.875;1963;07;02;;0.220046;0.001000;0.226525;0.001000;;-0.0912890;0.0001000;;;;0.059319;0.001000;-0.002404;0.001000;;;;
38231.137;1963;07;21;;0.223976;0.001000;0.180259;0.001000;;-0.0852161;0.0001000;;;;0.058019;0.001000;-0.002260;0.001000;;;;
38249.400;1963;08;08;;0.200003;0.001000;0.130242;0.001000;;-0.0803372;0.0001000;;;;0.055170;0.001000;-0.001508;0.001000;;;;
38267.662;1963;08;26;;0.153421;0.001000;0.077914;0.001000;;-0.0831394;0.0001000;;;;0.052589;0.001000;-0.001726;0.001000;;;;
38285.925;1963;09;13;;0.100524;0.001000;0.029213;0.001000;;-0.0882514;0.0001000;;;;0.053341;0.001000;-0.001549;0.001000;;;;
38304.187;1963;10;02;;0.044175;0.001000;-0.007425;0.001000;;-0.0974286;0.0001000;;;;0.053220;0.001000;-0.000615;0.001000;;;;
38322.450;1963;10;20;;-0.025423;0.001000;-0.022857;0.001000;;-0.1141919;0.0001000;;;;0.053585;0.001000;-0.000453;0.001000;;;;
38340.712;1963;11;07;;-0.096923;0.001000;-0.011892;0.001000;;-0.0369402;0.0001000;;;;0.056607;0.001000;0.000263;0.001000;;;;
38358.975;1963;11;25;;-0.146973;0.001000;0.014759;0.001000;;-0.0511760;0.0001000;;;;0.057603;0.001000;0.001573;0.001000;;;;
38377.237;1963;12;14;;-0.181605;0.001000;0.044183;0.001000;;-0.0673898;0.0001000;;;;0.058130;0.001000;0.001785;0.001000;;;;
38395.500;1964;01;01;;-0.226399;0.001000;0.082600;0.001000;;-0.0810691;0.0001000;;;;0.060420;0.001000;0.002146;0.001000;;;;
38413.762;1964;01;19;;-0.278957;0.001000;0.140286;0.001000;;-0.0964113;0.0001000;;;;0.060278;0.001000;0.002596;0.001000;;;;
38432.025;1964;02;07;;-0.305949;0.001000;0.210986;0.001000;;-0.1133034;0.0001000;;;;0.060021;0.001000;0.001648;0.001000;;;;
38450.287;1964;02;25;;-0.288587;0.001000;0.277645;0.001000;;-0.1248854;0.0001000;;;;0.061936;0.001000;0.000875;0.001000;;;;
38468.550;1964;03;14;;-0.241705;0.001000;0.334070;0.001000;;-0.1402621;0.0001000;;;;0.061815;0.001000;0.000396;0.001000;;;;
38486.812;1964;04;01;;-0.179987;0.001000;0.384943;0.001000;;-0.0601312;0.0001000;;;;0.061900;0.001000;-0.001001;0.001000;;;;
38505.075;1964;04;20;;-0.112266;0.001000;0.426323;0.001000;;-0.0739767;0.0001000;;;;0.063779;0.001000;-0.001616;0.001000;;;;
38523.337;1964;05;08;;-0.050383;0.001000;0.453374;0.001000;;-0.0912908;0.0001000;;;;0.062856;0.001000;-0.001529;0.001000;;;;
38541.600;1964;05;26;;0.006612;0.001000;0.459423;0.001000;;-0.1099327;0.0001000;;;;0.061466;0.001000;-0.002098;0.001000;;;;
38559.862;1964;06;13;;0.065351;0.001000;0.445379;0.001000;;-0.1207837;0.0001000;;;;0.061135;0.001000;-0.001839;0.001000;;;;
38578.125;1964;07;02;;0.124134;0.001000;0.415185;0.001000;;-0.1158724;0.0001000;;;;0.057834;0.001000;-0.001151;0.001000;;;;
38596.387;1964;07;20;;0.178818;0.001000;0.374836;0.001000;;-0.1163235;0.0001000;;;;0.054767;0.001000;-0.001423;0.001000;;;;
38614.650;1964;08;07;;0.222446;0.001000;0.319810;0.001000;;-0.1146412;0.0001000;;;;0.053778;0.001000;-0.001081;0.001000;;;;
38632.912;1964;08;25;;0.241917;0.001000;0.245729;0.001000;;-0.1122720;0.0001000;;;;0.051166;0.001000;-0.000490;0.001000;;;;
38651.175;1964;09;13;;0.232794;0.001000;0.163457;0.001000;;-0.0165040;0.0001000;;;;0.050224;0.001000;-0.000774;0.001000;;;;
38669.437;1964;10;01;;0.203675;0.001000;0.092640;0.001000;;-0.0295307;0.0001000;;;;0.052022;0.001000;-0.000204;0.001000;;;;
38687.700;1964;10;19;;0.160609;0.001000;0.043702;0.001000;;-0.0480985;0.0001000;;;;0.052220;0.001000;0.000764;0.001000;;;;
38705.962;1964;11;06;;0.105049;0.001000;0.011826;0.001000;;-0.0672159;0.0001000;;;;0.053627;0.001000;0.000972;0.001000;;;;
38724.225;1964;11;25;;0.042688;0.001000;-0.012641;0.001000;;-0.0835054;0.0001000;;;;0.056596;0.001000;0.001968;0.001000;;;;
38742.487;1964;12;13;;-0.017533;0.001000;-0.021153;0.001000;;-0.1005945;0.0001000;;;;0.056822;0.001000;0.002978;0.001000;;;;
38760.750;1964;12;31;;-0.075666;0.001000;-0.006792;0.001000;;-0.1182200;0.0001000;;;;0.057578;0.001000;0.002790;0.001000;;;;
38779.012;1965;01;19;;-0.135222;0.001000;0.026206;0.001000;;-0.0258615;0.0001000;;;;0.059458;0.001000;0.002975;0.001000;;;;
38797.275;1965;02;06;;-0.187283;0.001000;0.069000;0.001000;;-0.0415257;0.0001000;;;;0.058761;0.001000;0.002814;0.001000;;;;
38815.537;1965;02;24;;-0.222300;0.001000;0.114728;0.001000;;-0.0597496;0.0001000;;;;0.059236;0.001000;0.001452;0.001000;;;;
38833.800;1965;03;14;;-0.241459;0.001000;0.170327;0.001000;;0.0200956;0.0001000;;;;0.061171;0.001000;0.000758;0.001000;;;;
38852.062;1965;04;02;;-0.238183;0.001000;0.230811;0.001000;;-0.0060682;0.0001000;;;;0.060687;0.001000;0.000132;0.001000;;;;
38870.325;1965;04;20;;-0.214874;0.001000;0.286909;0.001000;;-0.0329643;0.0001000;;;;0.061225;0.001000;-0.001109;0.001000;;;;
38888.587;1965;05;08;;-0.185335;0.001000;0.335477;0.001000;;-0.0493842;0.0001000;;;;0.062385;0.001000;-0.001183;0.001000;;;;
38906.850;1965;05;26;;-0.153066;0.001000;0.374475;0.001000;;-0.0660724;0.0001000;;;;0.060295;0.001000;-0.000999;0.001000;;;;
38925.112;1965;06;14;;-0.104956;0.001000;0.406994;0.001000;;-0.0831920;0.0001000;;;;0.058726;0.001000;-0.001402;0.001000;;;;
38943.375;1965;07;02;;-0.034508;0.001000;0.430080;0.001000;;0.0108267;0.0001000;;;;0.057524;0.001000;-0.000824;0.001000;;;;
38961.637;1965;07;20;;0.035275;0.001000;0.432441;0.001000;;0.0055646;0.0001000;;;;0.053630;0.001000;-0.000363;0.001000;;;;
38979.900;1965;08;07;;0.079054;0.001000;0.412680;0.001000;;-0.0030631;0.0001000;;;;0.051512;0.001000;-0.000717;0.001000;;;;
38998.162;1965;08;26;;0.106405;0.001000;0.368486;0.001000;;-0.0090735;0.0001000;;;;0.051012;0.001000;-0.000182;0.001000;;;;
39016.425;1965;09;13;;0.137807;0.001000;0.305942;0.001000;;0.0758026;0.0001000;;;;0.049116;0.001000;0.000242;0.001000;;;;
39034.687;1965;10;01;;0.170959;0.001000;0.240902;0.001000;;0.0544707;0.0001000;;;;0.049899;0.001000;0.000088;0.001000;;;;
39052.950;1965;10;19;;0.192139;0.001000;0.183177;0.001000;;0.0347239;0.0001000;;;;0.052209;0.001000;0.001055;0.001000;;;;
39071.212;1965;11;07;;0.188075;0.001000;0.136060;0.001000;;0.0118112;0.0001000;;;;0.052542;0.001000;0.001942;0.001000;;;;
39089.475;1965;11;25;;0.158100;0.001000;0.091040;0.001000;;-0.0143146;0.0001000;;;;0.054614;0.001000;0.002189;0.001000;;;;
39107.737;1965;12;13;;0.110035;0.001000;0.048454;0.001000;;-0.0311998;0.0001000;;;;0.056944;0.001000;0.003250;0.001000;;;;
39126.000;1966;01;01;;0.055775;0.001000;0.018992;0.001000;;-0.0469978;0.0001000;;;;0.056515;0.001000;0.003711;0.001000;;;;
39144.262;1966;01;19;;0.007860;0.001000;0.013021;0.001000;;-0.0441451;0.0001000;;;;0.057620;0.001000;0.003123;0.001000;;;;
39162.525;1966;02;06;;-0.036921;0.001000;0.021728;0.001000;;-0.0408883;0.0001000;;;;0.059011;0.001000;0.003067;0.001000;;;;
39180.787;1966;02;24;;-0.082554;0.001000;0.037305;0.001000;;-0.0398588;0.0001000;;;;0.058189;0.001000;0.002320;0.001000;;;;
39199.050;1966;03;15;;-0.117258;0.001000;0.059692;0.001000;;-0.0393908;0.0001000;;;;0.059478;0.001000;0.000835;0.001000;;;;
39217.312;1966;04;02;;-0.141820;0.001000;0.092556;0.001000;;-0.0401031;0.0001000;;;;0.061054;0.001000;0.000368;0.001000;;;;
39235.575;1966;04;20;;-0.161535;0.001000;0.131606;0.001000;;-0.0468234;0.0001000;;;;0.060189;0.001000;-0.000295;0.001000;;;;
39253.837;1966;05;08;;-0.164819;0.001000;0.165442;0.001000;;-0.0521881;0.0001000;;;;0.060831;0.001000;-0.001178;0.001000;;;;
39272.100;1966;05;27;;-0.150683;0.001000;0.196728;0.001000;;-0.0497141;0.0001000;;;;0.060767;0.001000;-0.000785;0.001000;;;;
39290.362;1966;06;14;;-0.129982;0.001000;0.238159;0.001000;;-0.0432728;0.0001000;;;;0.057697;0.001000;-0.000647;0.001000;;;;
39308.625;1966;07;02;;-0.108304;0.001000;0.282532;0.001000;;-0.0328197;0.0001000;;;;0.056110;0.001000;-0.000891;0.001000;;;;
39326.887;1966;07;20;;-0.082426;0.001000;0.311577;0.001000;;-0.0136759;0.0001000;;;;0.054196;0.001000;-0.000169;0.001000;;;;
39345.150;1966;08;08;;-0.052825;0.001000;0.327826;0.001000;;0.0007264;0.0001000;;;;0.050483;0.001000;-0.000024;0.001000;;;;
39363.412;1966;08;26;;-0.021678;0.001000;0.335991;0.001000;;0.0090521;0.0001000;;;;0.049732;0.001000;-0.000318;0.001000;;;;
39381.675;1966;09;13;;0.010556;0.001000;0.331047;0.001000;;0.0157394;0.0001000;;;;0.049763;0.001000;0.000416;0.001000;;;;
39399.937;1966;10;01;;0.046335;0.001000;0.313124;0.001000;;0.0143550;0.0001000;;;;0.048869;0.001000;0.000718;0.001000;;;;
39418.200;1966;10;20;;0.079564;0.001000;0.285897;0.001000;;0.0116318;0.0001000;;;;0.051057;0.001000;0.000847;0.001000;;;;
39436.462;1966;11;07;;0.102960;0.001000;0.250240;0.001000;;0.0096170;0.0001000;;;;0.053259;0.001000;0.002095;0.001000;;;;
39454.725;1966;11;25;;0.121406;0.001000;0.210098;0.001000;;0.0042461;0.0001000;;;;0.053579;0.001000;0.002752;0.001000;;;;
39472.987;1966;12;14;;0.124935;0.001000;0.179654;0.001000;;0.0051749;0.0001000;;;;0.055922;0.001000;0.002975;0.001000;;;;
39491.250;1967;01;01;;0.099821;0.001000;0.165680;0.001000;;0.0112717;0.0001000;;;;0.057291;0.001000;0.003844;0.001000;;;;
39509.512;1967;01;19;;0.063159;0.001000;0.157985;0.001000;;0.0176931;0.0001000;;;;0.056573;0.001000;0.003621;0.001000;;;;
39527.775;1967;02;06;;0.037128;0.001000;0.151996;0.001000;;0.0214213;0.0001000;;;;0.058114;0.001000;0.002727;0.001000;;;;
39546.037;1967;02;25;;0.023813;0.001000;0.146981;0.001000;;0.0227845;0.0001000;;;;0.059011;0.001000;0.002433;0.001000;;;;
39564.300;1967;03;15;;0.014875;0.001000;0.139692;0.001000;;0.0194049;0.0001000;;;;0.058416;0.001000;0.001261;0.001000;;;;
39582.562;1967;04;02;;0.005221;0.001000;0.138525;0.001000;;0.0167353;0.0001000;;;;0.060277;0.001000;-0.000038;0.001000;;;;
39600.825;1967;04;20;;-0.005243;0.001000;0.146935;0.001000;;0.0132310;0.0001000;;;;0.061050;0.001000;-0.000206;0.001000;;;;
39619.087;1967;05;09;;-0.009768;0.001000;0.153899;0.001000;;0.0061299;0.0001000;;;;0.059755;0.001000;-0.000825;0.001000;;;;
39637.350;1967;05;27;;-0.005718;0.001000;0.156654;0.001000;;0.0064334;0.0001000;;;;0.060105;0.001000;-0.001253;0.001000;;;;
39655.612;1967;06;14;;-0.002255;0.001000;0.162446;0.001000;;0.0175519;0.0001000;;;;0.058583;0.001000;-0.000580;0.001000;;;;
39673.875;1967;07;02;;-0.004849;0.001000;0.175411;0.001000;;0.0296506;0.0001000;;;;0.055012;0.001000;-0.000610;0.001000;;;;
39692.137;1967;07;21;;-0.008833;0.001000;0.186427;0.001000;;0.0474865;0.0001000;;;;0.053645;0.001000;-0.000699;0.001000;;;;
39710.400;1967;08;08;;-0.011356;0.001000;0.189760;0.001000;;0.0655568;0.0001000;;;;0.051380;0.001000;0.000022;0.001000;;;;
39728.662;1967;08;26;;-0.015415;0.001000;0.189064;0.001000;;0.0763191;0.0001000;;;;0.048608;0.001000;-0.000114;0.001000;;;;
39746.925;1967;09;13;;-0.024690;0.001000;0.187971;0.001000;;0.0884980;0.0001000;;;;0.049315;0.001000;-0.000174;0.001000;;;;
39765.187;1967;10;02;;-0.031617;0.001000;0.188868;0.001000;;0.0960768;0.0001000;;;;0.049763;0.001000;0.000738;0.001000;;;;
39783.450;1967;10;20;;-0.032519;0.001000;0.195273;0.001000;;0.0964453;0.0001000;;;;0.049905;0.001000;0.000977;0.001000;;;;
39801.712;1967;11;07;;-0.030515;0.001000;0.203591;0.001000;;0.0952964;0.0001000;;;;0.052908;0.001000;0.001449;0.001000;;;;
39819.975;1967;11;25;;-0.028333;0.001000;0.212346;0.001000;;0.0954665;0.0001000;;;;0.054459;0.001000;0.002751;0.001000;;;;
39838.237;1967;12;14;;-0.029006;0.001000;0.225911;0.001000;;0.0927208;0.0001000;;;;0.054735;0.001000;0.003029;0.001000;;;;
39856.500;1968;01;01;;-0.026990;0.001000;0.237285;0.001000;;0.0943067;0.0001000;;;;0.057027;0.001000;0.003144;0.001000;;;;
39874.762;1968;01;19;;-0.018420;0.001000;0.240960;0.001000;;0.0985924;0.0001000;;;;0.057427;0.001000;0.003595;0.001000;;;;
39893.025;1968;02;07;;-0.008023;0.001000;0.241714;0.001000;;-0.0031683;0.0001000;;;;0.056894;0.001000;0.002703;0.001000;;;;
39911.287;1968;02;25;;0.007679;0.001000;0.239801;0.001000;;-0.0039162;0.0001000;;;;0.058836;0.001000;0.001681;0.001000;;;;
39929.550;1968;03;14;;0.022623;0.001000;0.236386;0.001000;;-0.0016332;0.0001000;;;;0.059238;0.001000;0.001214;0.001000;;;;
39947.812;1968;04;01;;0.031213;0.001000;0.234825;0.001000;;-0.0032827;0.0001000;;;;0.059023;0.001000;-0.000139;0.001000;;;;
39966.075;1968;04;20;;0.044716;0.001000;0.231775;0.001000;;-0.0104863;0.0001000;;;;0.060952;0.001000;-0.001005;0.001000;;;;
39984.337;1968;05;08;;0.056276;0.001000;0.222351;0.001000;;-0.0123825;0.0001000;;;;0.060529;0.001000;-0.000896;0.001000;;;;
40002.600;1968;05;26;;0.058146;0.001000;0.207935;0.001000;;-0.0145500;0.0001000;;;;0.058812;0.001000;-0.001433;0.001000;;;;
40020.862;1968;06;13;;0.060132;0.001000;0.191370;0.001000;;-0.0103784;0.0001000;;;;0.058554;0.001000;-0.001426;0.001000;;;;
40039.125;1968;07;02;;0.065532;0.001000;0.173347;0.001000;;0.0050753;0.0001000;;;;0.055730;0.001000;-0.000708;0.001000;;;;
40057.387;1968;07;20;;0.064690;0.001000;0.158036;0.001000;;0.0172677;0.0001000;;;;0.052309;0.001000;-0.000958;0.001000;;;;
40075.650;1968;08;07;;0.050929;0.001000;0.147381;0.001000;;0.0293037;0.0001000;;;;0.051414;0.001000;-0.000869;0.001000;;;;
40093.912;1968;08;25;;0.029267;0.001000;0.140389;0.001000;;0.0346570;0.0001000;;;;0.049253;0.001000;-0.000236;0.001000;;;;
40112.175;1968;09;13;;0.007725;0.001000;0.130703;0.001000;;0.0383726;0.0001000;;;;0.047934;0.001000;-0.000509;0.001000;;;;
40130.437;1968;10;01;;-0.012474;0.001000;0.117228;0.001000;;0.0403915;0.0001000;;;;0.049846;0.001000;-0.000192;0.001000;;;;
40148.700;1968;10;19;;-0.041922;0.001000;0.111369;0.001000;;0.0409051;0.0001000;;;;0.050468;0.001000;0.000829;0.001000;;;;
40166.962;1968;11;06;;-0.085841;0.001000;0.124967;0.001000;;0.0357932;0.0001000;;;;0.051479;0.001000;0.001037;0.001000;;;;
40185.225;1968;11;25;;-0.124810;0.001000;0.152290;0.001000;;0.0337256;0.0001000;;;;0.054587;0.001000;0.001784;0.001000;;;;
40203.487;1968;12;13;;-0.136786;0.001000;0.183437;0.001000;;0.0340025;0.0001000;;;;0.055208;0.001000;0.002856;0.001000;;;;
40221.750;1968;12;31;;-0.130188;0.001000;0.213625;0.001000;;0.0327680;0.0001000;;;;0.055552;0.001000;0.002658;0.001000;;;;
40240.012;1969;01;19;;-0.117742;0.001000;0.244243;0.001000;;0.0375326;0.0001000;;;;0.057593;0.001000;0.002596;0.001000;;;;
40258.275;1969;02;06;;-0.106561;0.001000;0.278710;0.001000;;0.0378681;0.0001000;;;;0.057263;0.001000;0.002506;0.001000;;;;
40276.537;1969;02;24;;-0.096173;0.001000;0.314153;0.001000;;0.0306443;0.0001000;;;;0.057309;0.001000;0.001121;0.001000;;;;
40294.800;1969;03;14;;-0.075217;0.001000;0.337339;0.001000;;0.0243013;0.0001000;;;;0.059428;0.001000;0.000184;0.001000;;;;
40313.062;1969;04;02;;-0.038842;0.001000;0.348642;0.001000;;0.0123173;0.0001000;;;;0.059280;0.001000;-0.000362;0.001000;;;;
40331.325;1969;04;20;;0.003970;0.001000;0.355241;0.001000;;-0.0000937;0.0001000;;;;0.059375;0.001000;-0.001640;0.001000;;;;
40349.587;1969;05;08;;0.048499;0.001000;0.349952;0.001000;;-0.0047842;0.0001000;;;;0.060741;0.001000;-0.001952;0.001000;;;;
40367.850;1969;05;26;;0.089217;0.001000;0.326154;0.001000;;-0.0072931;0.0001000;;;;0.058951;0.001000;-0.001682;0.001000;;;;
40386.112;1969;06;14;;0.119189;0.001000;0.294859;0.001000;;-0.0096239;0.0001000;;;;0.056926;0.001000;-0.002132;0.001000;;;;
40404.375;1969;07;02;;0.136234;0.001000;0.262700;0.001000;;0.0031172;0.0001000;;;;0.055948;0.001000;-0.001789;0.001000;;;;
40422.637;1969;07;20;;0.141414;0.001000;0.227200;0.001000;;0.0130375;0.0001000;;;;0.052318;0.001000;-0.001233;0.001000;;;;
40440.900;1969;08;07;;0.136025;0.001000;0.187486;0.001000;;0.0228727;0.0001000;;;;0.049731;0.001000;-0.001646;0.001000;;;;
40459.162;1969;08;26;;0.121837;0.001000;0.149398;0.001000;;0.0348824;0.0001000;;;;0.049472;0.001000;-0.001337;0.001000;;;;
40477.425;1969;09;13;;0.096830;0.001000;0.118262;0.001000;;0.0337941;0.0001000;;;;0.047803;0.001000;-0.000811;0.001000;;;;
40495.687;1969;10;01;;0.059869;0.001000;0.092731;0.001000;;0.0282286;0.0001000;;;;0.048108;0.001000;-0.001037;0.001000;;;;
40513.950;1969;10;19;;0.020041;0.001000;0.072005;0.001000;;0.0238984;0.0001000;;;;0.050675;0.001000;-0.000287;0.001000;;;;
40532.212;1969;11;07;;-0.016972;0.001000;0.063386;0.001000;;0.0173452;0.0001000;;;;0.051200;0.001000;0.000709;0.001000;;;;
40550.475;1969;11;25;;-0.061477;0.001000;0.066286;0.001000;;0.0112100;0.0001000;;;;0.052787;0.001000;0.000875;0.001000;;;;
40568.737;1969;12;13;;-0.115511;0.001000;0.081582;0.001000;;0.0064231;0.0001000;;;;0.055392;0.001000;0.001726;0.001000;;;;
40587.000;1970;01;01;;-0.167434;0.001000;0.119480;0.001000;;0.0035893;0.0001000;;;;0.055118;0.001000;0.002303;0.001000;;;;
40605.262;1970;01;19;;-0.200325;0.001000;0.172195;0.001000;;-0.0045002;0.0001000;;;;0.055737;0.001000;0.001624;0.001000;;;;
40623.525;1970;02;06;;-0.201268;0.001000;0.226580;0.001000;;-0.0081745;0.0001000;;;;0.057419;0.001000;0.001368;0.001000;;;;
40641.787;1970;02;24;;-0.178964;0.001000;0.281510;0.001000;;-0.0183315;0.0001000;;;;0.056716;0.001000;0.000742;0.001000;;;;
40660.050;1970;03;15;;-0.157857;0.001000;0.329909;0.001000;;-0.0278521;0.0001000;;;;0.057516;0.001000;-0.000848;0.001000;;;;
